RayMan Pro 2.3 beta  � 1999 - 2014 
Meteorological Institute, University of Freiburg, Germany

date      	day of	time	Latit.	Long.	Altit.	UTC	sunr.	sunset	SDmax	SDact	elev.	Gmax	Gact	Sact	Dact	A	E	Ts	Ta	VP	RH	v	C	Tmrt	height	weight	age	sex	cloth.	activ.	PMV	PET	SET*	UTCI	
d.m.yyyy   	year	h:mm	캮	캞	m	h	h:mm	h:mm	min	min	�	W/m�	W/m�	W/m�	W/m�	W/m�	W/m�	캜	캜	hPa	%	m/s	octas	캜	m	kg	a		clo	W		캜	캜	캜	
9.10.2010 	282	15:00	55.83	37.62	148	0.0	3:47	14:45	658	657	-2.9	0.0	0.0	0.0	0.0	276.1	321.6	1.8	9.0	7.3	63.2	0.4	0.0	-3.7	1.8	75.0	35	m	0.90	80.0	-3.2	2.4	5.2	5.1	
9.10.2010 	282	18:00	55.83	37.62	148	0.0	3:47	14:45	658	657	-27.1	0.0	0.0	0.0	0.0	255.0	312.6	0.0	3.7	7.0	88.0	0.4	0.0	-7.2	1.8	75.0	35	m	0.90	80.0	-4.1	-2.3	1.0	1.0	
9.10.2010 	282	21:00	55.83	37.62	148	0.0	3:47	14:45	658	657	-40.3	0.0	0.0	0.0	0.0	239.5	308.8	-0.7	0.5	6.1	95.7	0.4	0.0	-9.5	1.8	75.0	35	m	0.90	80.0	-4.7	-5.3	-1.8	-1.9	
10.10.2010 	283	0:00	55.83	37.62	148	0.0	3:49	14:43	654	651	-31.0	0.0	0.0	0.0	0.0	231.8	304.9	-1.5	-1.0	5.6	97.8	0.4	0.0	-10.9	1.8	75.0	35	m	0.90	80.0	-5.0	-6.8	-3.2	-3.5	
10.10.2010 	283	3:00	55.83	37.62	148	0.0	3:49	14:43	654	651	-7.6	0.0	0.0	0.0	0.0	226.4	297.4	-3.2	-2.0	5.2	97.8	0.4	0.0	-12.5	1.8	75.0	35	m	0.90	80.0	-5.2	-8.0	-4.5	-4.8	
10.10.2010 	283	6:00	55.83	37.62	148	0.0	3:49	14:43	654	651	15.8	6.4	3.2	0.0	3.2	241.9	304.1	-1.8	0.9	6.3	96.4	0.4	0.0	-9.2	1.8	75.0	35	m	0.90	80.0	-4.6	-4.9	-1.4	-1.6	
10.10.2010 	283	9:00	55.83	37.62	148	0.0	3:49	14:43	654	651	27.5	446.7	446.7	358.2	88.5	284.4	329.3	3.4	11.9	6.5	47.0	0.4	0.0	23.9	1.8	75.0	35	m	0.90	80.0	-1.2	14.8	18.2	16.5	
10.10.2010 	283	12:00	55.83	37.62	148	0.0	3:49	14:43	654	651	19.0	292.8	292.8	210.1	82.7	286.6	330.3	3.6	12.5	6.5	44.9	0.4	0.0	18.9	1.8	75.0	35	m	0.90	80.0	-1.5	13.0	16.3	15.0	
10.10.2010 	283	15:00	55.83	37.62	148	0.0	3:49	14:43	654	651	-3.3	0.0	0.0	0.0	0.0	272.2	315.7	0.5	7.9	7.1	66.6	0.4	1.6	-4.8	1.8	75.0	35	m	0.90	80.0	-3.5	1.3	4.1	4.1	
10.10.2010 	283	18:00	55.83	37.62	148	0.0	3:49	14:43	654	651	-27.5	0.0	0.0	0.0	0.0	255.1	312.2	-0.1	4.0	6.8	83.1	0.7	0.0	-7.2	1.8	75.0	35	m	0.90	80.0	-4.4	-2.6	-0.9	0.0	
10.10.2010 	283	21:00	55.83	37.62	148	0.0	3:49	14:43	654	651	-40.7	0.0	0.0	0.0	0.0	292.0	312.7	-0.4	2.9	6.9	91.1	0.4	7.2	-2.9	1.8	75.0	35	m	0.90	80.0	-4.0	-1.4	2.2	2.1	
11.10.2010 	284	0:00	55.83	37.62	148	0.0	3:51	14:40	649	647	-31.4	0.0	0.0	0.0	0.0	295.4	312.4	-0.5	1.3	6.5	96.4	0.4	8.0	-2.6	1.8	75.0	35	m	0.90	80.0	-4.2	-2.4	1.5	1.2	
11.10.2010 	284	3:00	55.83	37.62	148	0.0	3:51	14:40	649	647	-7.9	0.0	0.0	0.0	0.0	302.7	313.7	-0.3	2.5	6.9	94.4	0.4	8.0	-1.6	1.8	75.0	35	m	0.90	80.0	-4.0	-1.3	2.6	2.4	
11.10.2010 	284	6:00	55.83	37.62	148	0.0	3:51	14:40	649	647	15.4	227.5	96.5	30.6	65.8	282.7	311.8	-0.5	3.7	6.4	80.1	0.4	6.4	7.4	1.8	75.0	35	m	0.90	80.0	-3.4	2.8	7.0	6.4	
11.10.2010 	284	9:00	55.83	37.62	148	0.0	3:51	14:40	649	647	27.1	440.9	123.5	0.0	123.5	315.3	338.7	5.1	5.0	7.2	82.6	1.4	8.0	19.5	1.8	75.0	35	m	0.90	80.0	-3.5	4.4	6.7	7.5	
11.10.2010 	284	12:00	55.83	37.62	148	0.0	3:51	14:40	649	647	18.6	286.6	80.3	0.0	80.3	313.3	347.5	7.0	6.2	5.8	61.6	1.4	8.0	14.5	1.8	75.0	35	m	0.90	80.0	-3.6	3.9	5.6	6.1	
11.10.2010 	284	15:00	55.83	37.62	148	0.0	3:51	14:40	649	647	-3.6	0.0	0.0	0.0	0.0	288.7	325.9	2.6	5.7	6.0	65.2	0.7	6.4	-1.8	1.8	75.0	35	m	0.90	80.0	-3.9	0.1	2.1	2.8	
11.10.2010 	284	18:00	55.83	37.62	148	0.0	3:51	14:40	649	647	-27.9	0.0	0.0	0.0	0.0	295.7	321.7	1.6	4.8	6.0	69.9	0.7	7.2	-1.5	1.8	75.0	35	m	0.90	80.0	-4.1	-0.4	1.6	2.4	
11.10.2010 	284	21:00	55.83	37.62	148	0.0	3:51	14:40	649	647	-41.0	0.0	0.0	0.0	0.0	308.9	321.9	1.5	4.4	6.5	77.3	0.7	8.0	0.0	1.8	75.0	35	m	0.90	80.0	-4.0	-0.3	2.0	2.8	
12.10.2010 	285	0:00	55.83	37.62	148	0.0	3:53	14:38	645	643	-31.7	0.0	0.0	0.0	0.0	308.0	323.2	1.8	3.9	6.7	83.1	0.7	8.0	0.0	1.8	75.0	35	m	0.90	80.0	-4.1	-0.6	1.7	2.6	
12.10.2010 	285	3:00	55.83	37.62	148	0.0	3:53	14:38	645	643	-8.2	0.0	0.0	0.0	0.0	307.8	324.1	2.0	3.6	6.9	87.9	0.4	8.0	0.1	1.8	75.0	35	m	0.90	80.0	-3.8	0.1	3.9	3.6	
12.10.2010 	285	6:00	55.83	37.62	148	0.0	3:53	14:38	645	643	15.1	222.3	62.2	0.0	62.2	311.7	334.8	4.3	4.4	7.0	83.7	0.7	8.0	10.7	1.8	75.0	35	m	0.90	80.0	-3.5	3.2	6.3	7.0	
12.10.2010 	285	9:00	55.83	37.62	148	0.0	3:53	14:38	645	643	26.7	351.7	49.2	0.0	49.2	308.4	337.8	5.0	3.5	7.2	91.2	0.7	8.0	8.9	1.8	75.0	35	m	0.90	80.0	-3.7	1.9	5.0	5.8	
12.10.2010 	285	12:00	55.83	37.62	148	0.0	3:53	14:38	645	643	18.3	280.5	78.5	0.0	78.5	315.8	348.5	7.2	4.9	7.4	85.6	1.4	8.0	14.6	1.8	75.0	35	m	0.90	80.0	-3.8	2.9	4.8	5.7	
12.10.2010 	285	15:00	55.83	37.62	148	0.0	3:53	14:38	645	643	-4.0	0.0	0.0	0.0	0.0	306.5	332.7	3.9	3.3	7.0	89.8	0.7	8.0	0.9	1.8	75.0	35	m	0.90	80.0	-4.2	-0.8	1.7	2.6	
12.10.2010 	285	18:00	55.83	37.62	148	0.0	3:53	14:38	645	643	-28.2	0.0	0.0	0.0	0.0	301.6	328.3	3.0	2.4	6.8	93.1	0.7	8.0	-0.1	1.8	75.0	35	m	0.90	80.0	-4.4	-1.7	0.7	1.6	
12.10.2010 	285	21:00	55.83	37.62	148	0.0	3:53	14:38	645	643	-41.4	0.0	0.0	0.0	0.0	265.6	321.6	1.9	1.7	6.2	90.4	0.7	5.6	-4.9	1.8	75.0	35	m	0.90	80.0	-4.7	-3.7	-1.6	-0.7	
13.10.2010 	286	0:00	55.83	37.62	148	0.0	3:55	14:35	640	639	-32.0	0.0	0.0	0.0	0.0	295.2	322.2	1.7	1.6	6.2	90.4	0.7	8.0	-1.5	1.8	75.0	35	m	0.90	80.0	-4.5	-2.8	-0.3	0.5	
13.10.2010 	286	3:00	55.83	37.62	148	0.0	3:55	14:35	640	639	-8.5	0.0	0.0	0.0	0.0	288.3	318.7	1.0	0.8	5.6	86.4	2.0	8.0	-2.7	1.8	75.0	35	m	0.90	80.0	-5.5	-5.4	-6.4	-7.2	
13.10.2010 	286	6:00	55.83	37.62	148	0.0	3:55	14:35	640	639	14.8	217.1	60.8	0.0	60.8	289.6	321.0	1.5	1.0	5.7	86.4	1.4	8.0	7.0	1.8	75.0	35	m	0.90	80.0	-4.8	-2.3	-1.1	-0.3	
13.10.2010 	286	9:00	55.83	37.62	148	0.0	3:55	14:35	640	639	26.4	371.7	52.0	0.0	52.0	295.2	330.7	3.6	1.6	6.2	90.4	1.4	8.0	7.3	1.8	75.0	35	m	0.90	80.0	-4.7	-1.7	-0.5	0.3	
13.10.2010 	286	12:00	55.83	37.62	148	0.0	3:55	14:35	640	639	17.9	274.4	76.8	0.0	76.8	298.7	332.7	4.0	2.6	6.1	82.3	2.0	8.0	11.3	1.8	75.0	35	m	0.90	80.0	-4.6	-0.8	-0.2	-0.6	
13.10.2010 	286	15:00	55.83	37.62	148	0.0	3:55	14:35	640	639	-4.3	0.0	0.0	0.0	0.0	291.2	321.5	1.6	2.0	5.3	74.7	1.4	8.0	-2.0	1.8	75.0	35	m	0.90	80.0	-5.0	-3.8	-3.5	-3.0	
13.10.2010 	286	18:00	55.83	37.62	148	0.0	3:55	14:35	640	639	-28.6	0.0	0.0	0.0	0.0	288.4	318.7	1.0	1.4	5.2	77.4	1.4	8.0	-2.7	1.8	75.0	35	m	0.90	80.0	-5.1	-4.4	-4.2	-3.7	
13.10.2010 	286	21:00	55.83	37.62	148	0.0	3:55	14:35	640	639	-41.8	0.0	0.0	0.0	0.0	295.1	319.0	1.0	2.0	5.9	83.4	0.7	8.0	-1.9	1.8	75.0	35	m	0.90	80.0	-4.5	-2.6	-0.2	0.5	
14.10.2010 	287	0:00	55.83	37.62	148	0.0	3:57	14:33	636	634	-32.3	0.0	0.0	0.0	0.0	295.1	319.0	1.0	2.0	5.9	83.4	0.7	8.0	-1.9	1.8	75.0	35	m	0.90	80.0	-4.5	-2.6	-0.2	0.5	
14.10.2010 	287	3:00	55.83	37.62	148	0.0	3:57	14:33	636	634	-8.8	0.0	0.0	0.0	0.0	298.0	321.4	1.5	2.2	6.2	87.2	0.7	8.0	-1.3	1.8	75.0	35	m	0.90	80.0	-4.4	-2.3	0.2	1.0	
14.10.2010 	287	6:00	55.83	37.62	148	0.0	3:57	14:33	636	634	14.5	211.9	59.3	0.0	59.3	297.4	325.9	2.5	2.4	6.0	82.3	1.4	8.0	8.0	1.8	75.0	35	m	0.90	80.0	-4.5	-0.9	0.4	1.1	
14.10.2010 	287	9:00	55.83	37.62	148	0.0	3:57	14:33	636	634	26.0	423.7	118.6	0.0	118.6	302.1	343.6	6.3	3.8	5.8	71.8	1.4	8.0	18.2	1.8	75.0	35	m	0.90	80.0	-3.8	3.0	5.1	5.8	
14.10.2010 	287	12:00	55.83	37.62	148	0.0	3:57	14:33	636	634	17.5	268.3	75.1	0.0	75.1	308.7	346.3	6.8	5.3	5.8	64.6	0.7	8.0	13.3	1.8	75.0	35	m	0.90	80.0	-3.2	4.7	7.8	8.2	
14.10.2010 	287	15:00	55.83	37.62	148	0.0	3:57	14:33	636	634	-4.6	0.0	0.0	0.0	0.0	303.8	322.1	1.6	3.4	6.3	81.2	0.7	8.0	-0.6	1.8	75.0	35	m	0.90	80.0	-4.2	-1.2	1.1	2.0	
14.10.2010 	287	18:00	55.83	37.62	148	0.0	3:57	14:33	636	634	-28.9	0.0	0.0	0.0	0.0	300.5	321.5	1.5	3.8	5.5	68.7	0.7	8.0	-1.0	1.8	75.0	35	m	0.90	80.0	-4.2	-1.0	1.1	1.8	
14.10.2010 	287	21:00	55.83	37.62	148	0.0	3:57	14:33	636	634	-42.2	0.0	0.0	0.0	0.0	305.8	324.9	2.2	3.7	6.5	81.2	1.4	8.0	-0.1	1.8	75.0	35	m	0.90	80.0	-4.6	-1.9	-1.3	-0.8	
15.10.2010 	288	0:00	55.83	37.62	148	0.0	3:59	14:30	631	628	-32.6	0.0	0.0	0.0	0.0	305.0	327.1	2.7	2.9	7.0	93.1	0.7	8.0	0.1	1.8	75.0	35	m	0.90	80.0	-4.3	-1.3	1.1	2.1	
15.10.2010 	288	3:00	55.83	37.62	148	0.0	3:59	14:30	631	628	-9.0	0.0	0.0	0.0	0.0	303.6	326.6	2.6	2.7	6.9	93.1	1.4	8.0	-0.1	1.8	75.0	35	m	0.90	80.0	-4.8	-2.7	-2.1	-1.4	
15.10.2010 	288	6:00	55.83	37.62	148	0.0	3:59	14:30	631	628	14.2	3.8	0.5	0.0	0.5	304.1	326.6	2.6	2.6	7.1	96.5	1.4	8.0	0.0	1.8	75.0	35	m	0.90	80.0	-4.8	-2.7	-2.1	-1.4	
15.10.2010 	288	9:00	55.83	37.62	148	0.0	3:59	14:30	631	628	25.6	417.9	177.2	66.8	110.4	279.9	332.3	4.1	3.2	6.2	81.2	1.4	6.4	16.5	1.8	75.0	35	m	0.90	80.0	-4.0	2.1	4.1	4.9	
15.10.2010 	288	12:00	55.83	37.62	148	0.0	3:59	14:30	631	628	17.2	262.3	111.2	37.2	74.0	281.7	336.5	5.0	4.3	5.8	69.3	2.0	6.4	11.2	1.8	75.0	35	m	0.90	80.0	-4.3	0.6	1.2	0.6	
15.10.2010 	288	15:00	55.83	37.62	148	0.0	3:59	14:30	631	628	-5.0	0.0	0.0	0.0	0.0	264.9	317.1	0.9	2.0	5.9	83.4	1.4	5.6	-5.5	1.8	75.0	35	m	0.90	80.0	-5.1	-4.5	-4.6	-4.1	
15.10.2010 	288	18:00	55.83	37.62	148	0.0	3:59	14:30	631	628	-29.3	0.0	0.0	0.0	0.0	296.0	321.3	1.5	1.9	6.1	87.1	2.0	8.0	-1.5	1.8	75.0	35	m	0.90	80.0	-5.2	-4.3	-5.0	-5.7	
15.10.2010 	288	21:00	55.83	37.62	148	0.0	3:59	14:30	631	628	-42.6	0.0	0.0	0.0	0.0	295.4	320.4	1.3	1.7	6.2	89.1	1.4	8.0	-1.7	1.8	75.0	35	m	0.90	80.0	-5.0	-3.9	-3.5	-2.9	
16.10.2010 	289	0:00	55.83	37.62	148	0.0	4:01	14:28	627	623	-32.9	0.0	0.0	0.0	0.0	289.9	319.2	1.1	1.7	5.3	76.3	1.4	8.0	-2.4	1.8	75.0	35	m	0.90	80.0	-5.1	-4.1	-3.9	-3.4	
16.10.2010 	289	3:00	55.83	37.62	148	0.0	4:01	14:28	627	623	-9.3	0.0	0.0	0.0	0.0	269.6	313.3	0.0	0.1	4.9	80.1	1.4	7.2	-5.4	1.8	75.0	35	m	0.90	80.0	-5.5	-6.1	-6.2	-5.7	
16.10.2010 	289	6:00	55.83	37.62	148	0.0	4:01	14:28	627	623	13.9	201.4	99.9	40.2	59.7	259.2	315.0	0.5	1.0	5.5	84.5	1.4	5.6	4.9	1.8	75.0	35	m	0.90	80.0	-4.9	-2.9	-1.9	-1.1	
16.10.2010 	289	9:00	55.83	37.62	148	0.0	4:01	14:28	627	623	25.3	412.2	115.4	0.0	115.4	294.6	335.3	4.6	2.8	5.3	70.5	2.0	8.0	16.3	1.8	75.0	35	m	0.90	80.0	-4.4	0.5	1.7	1.1	
16.10.2010 	289	12:00	55.83	37.62	148	0.0	4:01	14:28	627	623	16.8	256.3	90.2	18.1	72.1	281.8	335.1	4.7	3.4	4.8	61.3	1.4	7.2	10.0	1.8	75.0	35	m	0.90	80.0	-4.3	0.4	1.7	2.2	
16.10.2010 	289	15:00	55.83	37.62	148	0.0	4:01	14:28	627	623	-5.3	0.0	0.0	0.0	0.0	292.0	322.4	1.8	2.7	5.0	66.9	0.7	8.0	-1.8	1.8	75.0	35	m	0.90	80.0	-4.4	-2.1	0.2	0.7	
16.10.2010 	289	18:00	55.83	37.62	148	0.0	4:01	14:28	627	623	-29.6	0.0	0.0	0.0	0.0	269.3	316.4	0.7	1.6	5.5	79.8	0.4	6.4	-5.1	1.8	75.0	35	m	0.90	80.0	-4.3	-3.1	0.6	0.2	
16.10.2010 	289	21:00	55.83	37.62	148	0.0	4:01	14:28	627	623	-42.9	0.0	0.0	0.0	0.0	268.6	315.5	0.5	1.5	5.4	79.7	0.7	6.4	-5.3	1.8	75.0	35	m	0.90	80.0	-4.7	-4.0	-1.9	-1.2	
17.10.2010 	290	0:00	55.83	37.62	148	0.0	4:03	14:25	622	621	-33.2	0.0	0.0	0.0	0.0	253.0	313.8	0.3	1.4	5.3	79.1	0.4	4.8	-7.3	1.8	75.0	35	m	0.90	80.0	-4.5	-4.0	-0.4	-0.8	
17.10.2010 	290	3:00	55.83	37.62	148	0.0	4:03	14:25	622	621	-9.6	0.0	0.0	0.0	0.0	224.3	308.9	-0.5	-2.0	4.8	90.7	0.4	0.0	-11.3	1.8	75.0	35	m	0.90	80.0	-5.1	-7.6	-4.0	-4.4	
17.10.2010 	290	6:00	55.83	37.62	148	0.0	4:03	14:25	622	621	13.6	196.2	182.1	117.3	64.8	235.5	309.9	-0.4	0.4	5.3	84.5	0.7	0.8	6.1	1.8	75.0	35	m	0.90	80.0	-4.4	-1.3	1.8	2.4	
17.10.2010 	290	9:00	55.83	37.62	148	0.0	4:03	14:25	622	621	24.9	406.4	113.8	0.0	113.8	282.4	323.8	2.2	0.2	5.1	82.0	0.7	8.0	13.9	1.8	75.0	35	m	0.90	80.0	-4.0	1.2	4.8	5.2	
17.10.2010 	290	12:00	55.83	37.62	148	0.0	4:03	14:25	622	621	16.4	250.3	70.1	0.0	70.1	288.9	337.8	5.2	1.7	5.1	74.1	0.7	8.0	9.9	1.8	75.0	35	m	0.90	80.0	-4.0	0.9	4.2	4.6	
17.10.2010 	290	15:00	55.83	37.62	148	0.0	4:03	14:25	622	621	-5.6	0.0	0.0	0.0	0.0	291.2	321.5	1.6	2.0	5.3	74.7	0.4	8.0	-2.0	1.8	75.0	35	m	0.90	80.0	-4.1	-1.8	2.0	1.5	
17.10.2010 	290	18:00	55.83	37.62	148	0.0	4:03	14:25	622	621	-30.0	0.0	0.0	0.0	0.0	254.3	312.6	0.0	0.1	5.3	85.7	0.4	5.6	-7.3	1.8	75.0	35	m	0.90	80.0	-4.7	-4.9	-1.1	-1.6	
17.10.2010 	290	21:00	55.83	37.62	148	0.0	4:03	14:25	622	621	-43.3	0.0	0.0	0.0	0.0	284.8	313.7	-0.1	0.4	5.3	84.5	0.7	8.0	-3.6	1.8	75.0	35	m	0.90	80.0	-4.8	-4.3	-2.0	-1.3	
18.10.2010 	291	0:00	55.83	37.62	148	0.0	4:05	14:23	618	615	-33.5	0.0	0.0	0.0	0.0	274.4	310.5	-0.7	-1.3	4.8	86.8	0.4	8.0	-5.2	1.8	75.0	35	m	0.90	80.0	-4.8	-5.1	-1.1	-1.7	
18.10.2010 	291	3:00	55.83	37.62	148	0.0	4:05	14:23	618	615	-9.9	0.0	0.0	0.0	0.0	226.3	303.3	-1.8	-3.2	4.4	92.0	0.4	4.0	-11.7	1.8	75.0	35	m	0.90	80.0	-5.3	-8.6	-4.9	-5.5	
18.10.2010 	291	6:00	55.83	37.62	148	0.0	4:05	14:23	618	615	13.3	191.0	53.5	0.0	53.5	283.4	312.7	-0.3	0.0	5.4	87.6	0.4	8.0	4.4	1.8	75.0	35	m	0.90	80.0	-3.3	-0.9	3.7	2.9	
18.10.2010 	291	9:00	55.83	37.62	148	0.0	4:05	14:23	618	615	24.5	400.7	141.0	32.0	109.1	288.7	330.4	3.6	4.3	5.2	62.9	0.7	7.2	15.7	1.8	75.0	35	m	0.90	80.0	-3.3	4.8	8.2	8.4	
18.10.2010 	291	12:00	55.83	37.62	148	0.0	4:05	14:23	618	615	16.1	244.4	174.0	103.2	70.8	255.1	323.3	2.4	5.1	5.0	56.5	1.4	3.2	9.6	1.8	75.0	35	m	0.90	80.0	-4.0	1.6	2.9	3.3	
18.10.2010 	291	15:00	55.83	37.62	148	0.0	4:05	14:23	618	615	-6.0	0.0	0.0	0.0	0.0	266.2	313.2	0.0	1.5	5.0	74.0	0.4	6.4	-5.8	1.8	75.0	35	m	0.90	80.0	-4.4	-3.4	0.2	-0.2	
18.10.2010 	291	18:00	55.83	37.62	148	0.0	4:05	14:23	618	615	-30.3	0.0	0.0	0.0	0.0	226.5	307.7	-0.8	-1.0	4.6	81.2	0.4	0.0	-11.2	1.8	75.0	35	m	0.90	80.0	-5.0	-6.9	-3.4	-3.8	
18.10.2010 	291	21:00	55.83	37.62	148	0.0	4:05	14:23	618	615	-43.7	0.0	0.0	0.0	0.0	221.1	302.7	-1.9	-2.7	4.6	92.8	0.4	0.0	-12.5	1.8	75.0	35	m	0.90	80.0	-5.3	-8.5	-4.9	-5.3	
19.10.2010 	292	0:00	55.83	37.62	148	0.0	4:07	14:20	613	611	-33.8	0.0	0.0	0.0	0.0	210.4	297.4	-3.0	-4.9	4.1	95.5	0.4	0.0	-14.5	1.8	75.0	35	m	0.90	80.0	-5.7	-10.7	-6.9	-7.6	
19.10.2010 	292	3:00	55.83	37.62	148	0.0	4:07	14:20	613	611	-10.2	0.0	0.0	0.0	0.0	207.7	294.7	-3.6	-5.5	3.9	97.0	0.4	0.0	-15.2	1.8	75.0	35	m	0.90	80.0	-5.8	-11.3	-7.5	-8.3	
19.10.2010 	292	6:00	55.83	37.62	148	0.0	4:07	14:20	613	611	12.9	15.8	7.8	0.0	7.8	215.7	297.3	-3.1	-3.8	4.3	94.1	0.4	0.0	-12.4	1.8	75.0	35	m	0.90	80.0	-5.5	-9.2	-5.5	-6.1	
19.10.2010 	292	9:00	55.83	37.62	148	0.0	4:07	14:20	613	611	24.2	395.0	395.0	314.9	80.1	247.1	312.2	0.0	4.8	4.7	54.7	0.7	0.0	16.9	1.8	75.0	35	m	0.90	80.0	-3.1	5.5	8.9	9.0	
19.10.2010 	292	12:00	55.83	37.62	148	0.0	4:07	14:20	613	611	15.7	238.5	238.5	167.5	71.0	244.7	309.9	-0.5	4.8	4.4	50.7	0.7	0.0	10.0	1.8	75.0	35	m	0.90	80.0	-3.5	3.1	6.0	6.2	
19.10.2010 	292	15:00	55.83	37.62	148	0.0	4:07	14:20	613	611	-6.3	0.0	0.0	0.0	0.0	238.3	303.5	-1.9	3.0	4.3	57.2	0.7	0.0	-10.2	1.8	75.0	35	m	0.90	80.0	-4.7	-4.3	-2.9	-2.3	
19.10.2010 	292	18:00	55.83	37.62	148	0.0	4:07	14:20	613	611	-30.6	0.0	0.0	0.0	0.0	231.2	298.5	-3.0	-0.2	4.9	81.9	0.4	0.0	-11.7	1.8	75.0	35	m	0.90	80.0	-4.9	-6.5	-3.2	-3.5	
19.10.2010 	292	21:00	55.83	37.62	148	0.0	4:07	14:20	613	611	-44.0	0.0	0.0	0.0	0.0	282.8	307.0	-1.6	2.8	5.3	70.5	0.7	7.2	-4.6	1.8	75.0	35	m	0.90	80.0	-4.5	-2.8	-0.8	-0.2	
20.10.2010 	293	0:00	55.83	37.62	148	0.0	4:09	14:18	609	608	-34.2	0.0	0.0	0.0	0.0	233.9	302.9	-2.0	0.6	4.8	75.0	0.7	1.6	-10.9	1.8	75.0	35	m	0.90	80.0	-5.1	-6.2	-4.7	-3.9	
20.10.2010 	293	3:00	55.83	37.62	148	0.0	4:09	14:18	609	608	-10.4	0.0	0.0	0.0	0.0	288.5	313.4	-0.2	2.0	4.9	69.3	2.0	8.0	-3.2	1.8	75.0	35	m	0.90	80.0	-5.3	-4.6	-5.6	-6.6	
20.10.2010 	293	6:00	55.83	37.62	148	0.0	4:09	14:18	609	608	12.6	180.5	50.5	0.0	50.5	296.0	319.1	1.0	3.0	5.3	70.6	2.0	8.0	5.9	1.8	75.0	35	m	0.90	80.0	-4.8	-1.7	-1.7	-2.4	
20.10.2010 	293	9:00	55.83	37.62	148	0.0	4:09	14:18	609	608	23.8	389.3	109.0	0.0	109.0	301.6	322.0	1.6	3.2	6.1	79.4	2.7	8.0	14.9	1.8	75.0	35	m	0.90	80.0	-4.6	-0.3	0.0	-2.3	
20.10.2010 	293	12:00	55.83	37.62	148	0.0	4:09	14:18	609	608	15.4	232.7	65.2	0.0	65.2	305.1	322.6	1.7	3.1	6.9	89.8	2.7	8.0	9.3	1.8	75.0	35	m	0.90	80.0	-4.8	-1.6	-1.8	-4.1	
20.10.2010 	293	15:00	55.83	37.62	148	0.0	4:09	14:18	609	608	-6.6	0.0	0.0	0.0	0.0	305.8	322.2	1.6	3.3	6.8	87.9	3.4	8.0	-0.4	1.8	75.0	35	m	0.90	80.0	-5.2	-3.6	-5.5	-10.4	
20.10.2010 	293	18:00	55.83	37.62	148	0.0	4:09	14:18	609	608	-31.0	0.0	0.0	0.0	0.0	303.7	322.1	1.6	3.1	6.6	86.0	2.7	8.0	-0.6	1.8	75.0	35	m	0.90	80.0	-5.1	-3.5	-4.9	-7.7	
20.10.2010 	293	21:00	55.83	37.62	148	0.0	4:09	14:18	609	608	-44.4	0.0	0.0	0.0	0.0	305.8	324.0	2.0	3.3	6.8	87.9	2.7	8.0	-0.2	1.8	75.0	35	m	0.90	80.0	-5.1	-3.2	-4.5	-7.3	
21.10.2010 	294	0:00	55.83	37.62	148	0.0	4:12	14:16	604	603	-34.5	0.0	0.0	0.0	0.0	307.2	325.4	2.3	3.4	7.0	89.8	2.0	8.0	0.1	1.8	75.0	35	m	0.90	80.0	-4.9	-2.6	-3.0	-3.7	
21.10.2010 	294	3:00	55.83	37.62	148	0.0	4:12	14:16	604	603	-10.7	0.0	0.0	0.0	0.0	309.1	326.9	2.6	3.5	7.3	93.1	1.4	8.0	0.5	1.8	75.0	35	m	0.90	80.0	-4.6	-1.9	-1.2	-0.5	
21.10.2010 	294	6:00	55.83	37.62	148	0.0	4:12	14:16	604	603	12.3	5.5	0.8	0.0	0.8	307.5	327.7	2.8	3.2	7.3	94.5	1.4	8.0	0.5	1.8	75.0	35	m	0.90	80.0	-4.7	-2.1	-1.5	-0.7	
21.10.2010 	294	9:00	55.83	37.62	148	0.0	4:12	14:16	604	603	23.5	32.4	4.5	0.0	4.5	314.5	334.9	4.3	4.2	7.9	95.2	1.4	8.0	2.6	1.8	75.0	35	m	0.90	80.0	-4.4	-0.8	0.0	0.9	
21.10.2010 	294	12:00	55.83	37.62	148	0.0	4:12	14:16	604	603	15.1	5.2	0.7	0.0	0.7	318.5	337.0	4.7	4.8	8.2	95.2	1.4	8.0	2.7	1.8	75.0	35	m	0.90	80.0	-4.3	-0.3	0.5	1.4	
21.10.2010 	294	15:00	55.83	37.62	148	0.0	4:12	14:16	604	603	-6.9	0.0	0.0	0.0	0.0	325.7	337.8	4.8	5.8	8.9	96.6	0.7	8.0	3.4	1.8	75.0	35	m	0.90	80.0	-3.6	1.9	4.4	5.5	
21.10.2010 	294	18:00	55.83	37.62	148	0.0	4:12	14:16	604	603	-31.3	0.0	0.0	0.0	0.0	317.2	334.1	4.1	4.7	8.0	93.2	1.4	8.0	2.1	1.8	75.0	35	m	0.90	80.0	-4.3	-0.5	0.3	1.1	
21.10.2010 	294	21:00	55.83	37.62	148	0.0	4:12	14:16	604	603	-44.7	0.0	0.0	0.0	0.0	313.4	332.1	3.7	4.2	7.6	91.9	0.7	8.0	1.5	1.8	75.0	35	m	0.90	80.0	-4.0	0.1	2.6	3.5	
